Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1468746000.0 14.0 NA 67 164 0 NA NA NA NA 140 222 0 NA NA NA NA 2436 1862 536 NA NA NA NA 2490 1879 545 NA NA NA
1468746000.0 140.51 NA 27 156 0 NA NA NA NA 65 211 0 NA NA NA NA 545 1295 229 NA NA NA NA 692 1333 236 NA NA NA
1468746000.0 140.52 NA 168 164 0 NA NA NA NA 231 212 0 NA NA NA NA 2176 1817 375 NA NA NA NA 2425 1894 388 NA NA NA
1468746000.0 140.53 NA 194 0 NA NA NA NA NA 263 0 NA NA NA NA NA 3669 248 NA NA NA NA NA 3742 265 NA NA NA NA
1468746000.0 144.6 NA 166 NA NA NA NA NA NA 226 NA NA NA NA NA NA 434 NA NA NA NA NA NA 489 NA NA NA NA NA
1468746000.0 15.0 NA 62 158 0 NA NA NA NA 140 214 0 NA NA NA NA 1842 1041 588 NA NA NA NA 1924 1263 626 NA NA NA
1468746000.0 16.0 NA 66 158 0 NA NA NA NA 140 222 0 NA NA NA NA 2879 2120 785 NA NA NA NA 2997 2247 817 NA NA NA
1468746000.0 17.0 NA 60 161 0 NA NA NA NA 140 222 0 NA NA NA NA 2018 1019 485 NA NA NA NA 2073 1037 493 NA NA NA
1468746000.0 18.0 NA 62 159 0 NA NA NA NA 140 214 0 NA NA NA NA 1827 968 566 NA NA NA NA 1908 1058 583 NA NA NA
1468746000.0 19.0 NA 62 159 0 NA NA NA NA 140 222 0 NA NA NA NA 1936 1028 571 NA NA NA NA 2054 1234 607 NA NA NA
