Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1470085200.0 250402.0 444 0 118 NA NA NA NA 574 0 181 NA NA NA NA 1294 178 242 NA NA NA NA 783 185 193 NA NA NA NA
1470085200.0 250403.0 432 0 109 NA NA NA NA 565 0 183 NA NA NA NA 1611 239 300 NA NA NA NA 988 254 262 NA NA NA NA
1470085200.0 250405.0 428 0 111 NA NA NA NA 556 0 183 NA NA NA NA 1186 171 203 NA NA NA NA 761 193 242 NA NA NA NA
1470085200.0 250406.0 386 0 112 NA NA NA NA 533 0 172 NA NA NA NA 1051 211 200 NA NA NA NA 937 218 231 NA NA NA NA
1470085200.0 250407.0 390 0 118 NA NA NA NA 502 0 179 NA NA NA NA 1162 194 289 NA NA NA NA 824 201 263 NA NA NA NA
1470085200.0 250408.0 430 0 120 NA NA NA NA 569 0 182 NA NA NA NA 1709 236 339 NA NA NA NA 1290 242 257 NA NA NA NA
1470085200.0 250409.0 458 0 124 NA NA NA NA 595 0 185 NA NA NA NA 1568 187 329 NA NA NA NA 1239 204 211 NA NA NA NA
1470085200.0 25200.0 NA 306 670 0 NA NA NA NA 434 875 0 NA NA NA NA 6278 9006 2119 NA NA NA NA 4312 5801 2150 NA NA NA
1470085200.0 25203.0 NA 284 641 0 NA NA NA NA 404 851 0 NA NA NA NA 2908 3535 904 NA NA NA NA 2067 3088 998 NA NA NA
1470085200.0 25205.0 NA 266 629 0 NA NA NA NA 441 839 0 NA NA NA NA 2168 3739 922 NA NA NA NA 2048 2850 931 NA NA NA
1470085200.0 25207.0 NA 295 531 0 NA NA NA NA 413 840 0 NA NA NA NA 2419 2971 851 NA NA NA NA 1947 7809 861 NA NA NA
1470085200.0 25208.0 NA 328 726 0 NA NA NA NA 461 900 0 NA NA NA NA 7195 11387 2239 NA NA NA NA 3643 7206 2276 NA NA NA
1470085200.0 25209.0 NA 326 679 0 NA NA NA NA 453 878 0 NA NA NA NA 3090 4003 844 NA NA NA NA 1885 2535 853 NA NA NA
1470085200.0 25210.0 106 302 696 0 NA NA NA 224 448 848 0 NA NA NA 6359 2616 6020 2096 NA NA NA 6014 1841 4838 2142 NA NA NA
1470085200.0 25211.0 97 297 511 0 NA NA NA 221 440 863 0 NA NA NA 8652 6713 10455 2121 NA NA NA 6646 3139 22931 2188 NA NA NA
